delta_time,delta_radius,E_pro,E_del,R_prompt,R_delayed,,,#NOME?
393216,197.9305267,1.863690376,2.291243315,12886.61328,13022.49902,,,
196608,404.3622742,4.379912376,2.198537111,8906.973633,8789.151367,,,
65536,173.1402588,3.841166496,2.285792828,14751.05469,14640.95996,,,
524288,721.135437,1.506851077,2.243663549,17099.14844,16421.30078,,,
131072,233.1059265,2.192236423,2.200574875,17240.23047,17400,,,
131072,100.7133331,4.250500202,2.287125587,9627.043945,9528.889648,,,
196608,75.14559937,2.891406298,2.268174648,5734.21875,5682.077148,,,
917504,389.381134,3.915574551,2.241163492,9986.785156,9958.566406,,,
65536,420.4793701,4.728607655,2.212244511,6560.650879,6664.60791,,,
851968,356.2131958,2.988428831,2.236959457,15807.51855,15939.09668,,,
196608,149.4051666,2.767350674,2.268838882,14132.75391,14256.40918,,,
65536,249.0189819,2.098045588,2.216232538,13111.10547,12878.08789,,,
131072,203.8768158,5.082790375,2.233868122,13451.47168,13572.44727,,,
393216,705.6171875,2.913259268,2.204232693,13620.43359,14204.09766,,,
458752,301.6969604,3.76048398,2.359007597,15468.40039,15592.59082,,,
327680,283.9378967,4.031747341,2.24016428,15602.88477,15807.53809,,,
131072,1228.885254,4.098921776,2.248952389,15917.97656,15934.13477,,,
65536,363.5089722,2.141027212,2.214154482,10572.04492,10652.99512,,,
262144,1079.13855,7.467512608,2.262204409,8277.452148,7587.239258,,,
262144,828.1084595,2.649977922,2.230092049,12705.49414,12706.86328,,,
262144,499.7708435,4.676150322,2.278410435,16197.33594,16132.35645,,,
131072,186.978363,4.983442307,2.31131649,15089.42969,14910.25,,,
720896,515.2329102,3.905921459,2.183956385,17400,17232.35352,,,
131072,282.4447021,4.346049309,2.209020138,16842.01953,17005.66406,,,
393216,199.3888245,2.683139324,2.132267475,17291.69531,17164.92578,,,
393216,702.1886597,3.270944595,2.280065536,16141.50391,16418.12305,,,
131072,552.1303711,7.143936157,2.343549013,17368.08203,17396.92188,,,
131072,349.7145691,1.330563307,2.268381357,11009.61133,11122.51465,,,
589824,813.7322388,2.327708244,2.252623796,11883.38477,11992.20898,,,
131072,554.3760376,4.655168056,2.263298512,12794.51074,12761.69629,,,
786432,303.3292236,4.532632828,2.256259441,13021.58105,12930.51367,,,
655360,446.6242676,2.296236038,2.335645199,8942.392578,8737.847656,,,
131072,387.1260986,3.199169636,2.241345644,3497.888916,3375.896973,,,
262144,681.6799316,3.170142174,2.221863031,17096.28711,16630.95898,,,
131072,299.2408447,6.079033375,2.220277309,14116.81934,14164.23242,,,
65536,226.6957855,3.023123026,2.180917978,15255.14453,15029.34668,,,
196608,20.71462059,4.0635252,2.341198921,17400,17400,,,
65536,134.0193787,2.6764884,2.233020306,10794.70801,10697.87695,,,
131072,742.8624268,3.00295949,2.284810066,16941.41602,16385.13672,,,
65536,372.14505,4.553787231,2.169584274,16030.77344,15740.5957,,,
131072,197.7119141,3.465707302,2.279141903,5798.457031,5673.044922,,,
393216,725.0269165,1.924356222,2.24543786,14922.75,15311.30371,,,
458752,260.1921082,1.51121366,2.215103626,13850.21777,13928.84277,,,
196608,473.7014465,4.932831287,2.215103149,8944.552734,9414.482422,,,
262144,520.2930908,3.151890516,2.285551548,12233.7334,12749.33789,,,
720896,192.8618317,4.036181927,2.183648825,17027.16016,17042.54688,,,
524288,335.5539246,3.861950397,2.304463625,17138.30078,17307.10938,,,
196608,604.1477661,2.328929901,2.20489192,11017.91895,11426.22266,,,
65536,199.3527069,2.064907789,2.226343632,15272.02734,15239.53711,,,
131072,228.2409668,3.127185345,2.209105492,15019.7168,15053.47949,,,
196608,339.2687988,3.961622953,2.231297255,10311.82813,10608.22656,,,
65536,46.61766434,6.57698679,2.213226795,10898.35156,10922.76953,,,
131072,524.880188,6.9804039,2.333770752,16378.26953,16158.33105,,,
131072,320.2861633,4.476315498,2.252520084,10397.83398,10238.80762,,,
196608,321.2163391,4.477116108,2.229942083,13848.57031,13681.67578,,,
327680,862.9923706,1.027341604,2.241907597,14337.74023,15177.2959,,,
524288,841.1271973,2.807563066,2.235268831,12154.34082,11482.3457,,,
131072,469.3817139,1.604790092,2.252004623,17400,17399.99219,,,
262144,935.1315918,2.748019695,2.166442633,8180.094238,7869.61377,,,
393216,163.9782562,3.651886702,1.604061365,17400,17400,,,
327680,326.9615173,1.957839727,2.050075054,17399.99609,17342.46094,,,
262144,344.1615601,3.616948843,2.224687576,13920.59277,13715.72168,,,
196608,510.3840332,5.61228323,2.323322296,12894.38477,12615.04785,,,
262144,260.0419617,2.025847673,2.234238386,9297.360352,9336.766602,,,
131072,473.5679626,2.919193268,2.234601021,14495.6748,14672.41309,,,
65536,238.2954102,1.925919294,2.241586208,14161.08008,14182.52051,,,
196608,349.4411926,2.016624212,2.092204094,17400,17400,,,
65536,580.8024292,1.687132478,2.146428108,11245.73828,10919.72852,,,
720896,93.13917542,2.885153055,2.275728703,12599.25781,12622.91113,,,
131072,204.0698547,1.763409615,2.206339121,12123.84668,12089.28418,,,
131072,251.3332062,4.820600986,5.097935677,16806.85938,16805.46484,,,
65536,204.5010376,3.046625853,2.210131884,9221.585938,9254.818359,,,
65536,297.4407349,2.577052593,2.177936077,12512.42285,12781.47168,,,
65536,373.2163391,1.542395592,2.257186413,13123.69922,12853.89355,,,
262144,204.5359802,2.240632534,2.314064026,15173.22266,15324.34961,,,
65536,559.8646851,2.79654026,2.211440325,6392.849609,6219.555176,,,
131072,370.8910217,2.624095201,2.239022732,14908.14551,14577.16699,,,
655360,708.3853149,2.977902412,2.168075323,11687.87305,11751.60352,,,
196608,694.1885986,1.693894982,2.245885134,12685.57031,13124.58691,,,
393216,840.0258789,1.233027577,2.224568367,10612.23438,10716.8418,,,
131072,420.96875,3.275816441,2.285351276,14680.60156,15098.34766,,,
196608,275.8948975,6.296384335,2.202877522,8565.802734,8805.558594,,,
524288,324.0390625,4.289882183,2.24221611,9857.638672,9800.844727,,,
65536,421.7467346,5.269390106,2.200487375,14855.91992,14818.39648,,,
524288,300.2399292,1.880821705,2.248373747,10002.62988,10157.05273,,,
131072,174.0292206,5.559309006,2.21873188,16933.10547,16943.47266,,,
262144,331.9286804,2.695950031,2.144593477,12100.37988,12090.36621,,,
524288,197.2676697,6.346056938,2.250693321,7678.445313,7519.138672,,,
131072,634.3881836,2.286745787,2.278987885,14659.88672,14338.06348,,,
196608,1217.072021,3.593621731,2.215563297,12645.94531,13669.22461,,,
262144,22602.29492,3.593621731,4.09130764,12645.94531,12675.30469,,,
589824,21969.52539,3.593621731,2.116314173,12645.94531,11921.28418,,,
65536,23802,2.215563297,4.09130764,13669.22461,12675.30469,,,
393216,23171.65234,2.215563297,2.116314173,13669.22461,11921.28418,,,
458752,474.5102844,4.992503166,2.132257462,16996.16992,17064.26758,,,
196608,1184.303467,1.660575271,2.199621439,11799.33203,12870.53516,,,
262144,265.4676514,3.509335995,2.235379696,10697.75977,10570.94922,,,
917504,23982.89844,3.509335995,3.652651787,10697.75977,15923.27344,,,
917504,23942.24023,3.509335995,2.225951433,10697.75977,15811.21387,,,
655360,23879.20313,2.235379696,3.652651787,10570.94922,15923.27344,,,
655360,23832.23828,2.235379696,2.225951433,10570.94922,15811.21387,,,
131072,604.006958,3.396910906,2.300018787,15844.12891,15791.16113,,,
327680,1084.964233,3.37790823,2.241590977,15249.24609,14380.15234,,,
327680,386.6845398,4.308947086,2.241695881,17140.41602,17400,,,
393216,202.9512177,3.22588563,2.148671627,7724.720703,7899.152344,,,
65536,199.3232117,6.653842926,2.305445671,15239.18555,15184.96973,,,
262144,299.1778259,0.834867656,2.24148345,17311.98438,17400,,,
589824,335.4076538,3.846064568,2.176100731,3880.868408,3984.349609,,,
524288,40.25009918,2.795432806,2.317326784,17400,17399.07031,,,
131072,626.4130249,3.396207094,2.212550402,9523.063477,9287.133789,,,
393216,295.0734863,1.107457399,2.249629736,16304.39746,16191.71973,,,
65536,421.5551758,6.173633099,2.123961926,13417.00781,13127.87793,,,
196608,1126.12854,4.561043739,2.280676842,13596.69336,14007.2959,,,
327680,556.5717163,1.965742946,2.244701862,9789.694336,10308.00195,,,
851968,9531.120117,2.244701862,3.707034826,10308.00195,9092.453125,,,
131072,526.3677368,1.880797148,2.345178604,9388.74707,9468.537109,,,
262144,461.0545959,1.969984174,2.239400864,12934.35449,13093.58887,,,
131072,452.7876587,1.289878964,2.246895313,7637.359863,7683.970215,,,
65536,236.6962585,5.003162861,2.344733238,17136.63867,17313.4082,,,
65536,731.6057739,3.121170998,2.231733561,16470.91797,15976.43457,,,
786432,218.3161011,3.353722572,2.197199345,6172.925781,6157.881348,,,
327680,550.4274902,2.460599899,2.312210083,5227.652832,4756.983398,,,
65536,224.4691772,2.941242695,2.265836,15230.24512,15183.1416,,,
589824,212.3308258,3.004780769,2.186522722,4555.197266,4712.376465,,,
589824,4522.094727,3.004780769,2.024879694,4555.197266,3476.44873,,,
655360,4588.0625,3.004780769,2.17240572,4555.197266,3555.797852,,,
65536,4600.453613,2.186522722,2.17240572,4712.376465,3555.797852,,,
393216,343.2876282,4.140854359,2.315862179,14405.8623,14422.50488,,,
65536,205.0745239,4.431449413,2.198376656,16815.00195,16732.35742,,,
65536,12649.64355,4.431449413,3.258968353,16815.00195,11838.72949,,,
65536,13251.94531,4.431449413,2.26060462,16815.00195,12442.5498,,,
65536,483.3112488,3.879909039,2.152323961,14094.72754,14124.97559,,,
196608,1148.331299,3.704126596,2.17759943,13420.36035,13408.48145,,,
393216,435.4129028,1.867876649,2.261005402,16451.91797,16702.76367,,,
131072,367.6801758,3.782613277,2.191357613,14167.21777,14456.66992,,,
131072,928.3602295,5.54617691,2.304409027,15050.26074,14591.01172,,,
196608,206.4517365,2.880553246,2.290230036,14598.21777,14680.23438,,,
65536,527.2711182,1.895923615,2.316850662,8919.191406,8784.326172,,,
196608,720.8400269,1.331880569,2.285844326,15952.50586,16291.29785,,,
327680,207.7524872,3.976126909,2.249196053,17343.66016,17299.06641,,,
196608,277.4212952,7.048949718,2.320771933,8434.295898,8264.854492,,,
196608,770.3814087,5.747320175,2.223960161,5614.945313,5319.383301,,,
65536,174.1720886,4.572537422,2.219955206,16293.10742,16447.98633,,,
393216,25531.82422,4.572537422,2.088784218,16293.10742,11933.17188,,,
458752,25334.92969,4.572537422,2.229884148,16293.10742,11765.92188,,,
327680,25664.33008,2.219955206,2.088784218,16447.98633,11933.17188,,,
393216,25469.97461,2.219955206,2.229884148,16447.98633,11765.92188,,,
131072,348.4113159,2.08499074,2.228410244,13893.17285,14098.41992,,,
262144,191.0967865,3.263891459,2.211672783,14117.27246,14120.71875,,,
131072,807.4088135,3.368675947,2.240299463,14192.5791,14814.51953,,,
327680,547.3071289,3.350551605,2.27079463,12524.49512,12808.1875,,,
131072,412.586853,3.101500273,2.171617031,15330.29199,15417.47266,,,
327680,274.8446045,4.857297897,2.282940149,15101.80371,15183.35059,,,
589824,583.2925415,5.597218513,2.281764507,8408.435547,8814.451172,,,
262144,528.2481689,4.168379307,2.164288759,16903.4668,16619.12109,,,
131072,810.1940308,3.080121994,1.357905746,17399.96094,17400,,,
327680,186.3998718,4.226278305,2.221946478,11023.0127,10997.53223,,,
983040,215.4796753,3.550564289,2.174444199,10102.27734,10170.37207,,,
327680,124.5950851,3.660832644,2.188540697,16859.96094,16924.95898,,,
65536,20947.17773,3.660832644,3.367160797,16859.96094,11462.02539,,,
131072,20962.32422,3.660832644,2.208264112,16859.96094,11501.84766,,,
196608,1265.163208,4.084613323,2.220660925,11724.04004,11771.29395,,,
196608,307.776886,4.131080627,2.210573196,16220.83594,15921.97168,,,
327680,556.2434082,2.930636168,2.242246628,13375.4043,13679.3125,,,
65536,269.8752747,1.787203789,2.290182352,8529.058594,8652.522461,,,
65536,286.5737915,3.159708023,2.389182568,11868.37695,12053.79199,,,
262144,321.8734131,3.798676252,0.551227331,17400,17399.96289,,,
655360,629.4229736,2.939519644,2.278730154,17034.24609,17070.64648,,,
327680,223.7983246,3.927695513,2.275239229,15245.81055,15265.74609,,,
196608,204.8330078,3.527164698,2.257849216,11063.89258,11055.33203,,,
327680,403.8882446,3.437063694,2.240581274,6846.546387,7239.736328,,,
393216,844.7680664,7.373751163,2.290610075,15287.01367,15745.29102,,,
131072,389.0990295,3.2721138,2.248460293,15998.44531,15736.7002,,,
393216,516.4699707,4.800837517,2.346746922,10418.5293,10158.79102,,,
65536,468.105835,3.889871597,2.210427761,12462.05371,12084.7373,,,
327680,805.4434204,1.288814545,2.221546412,17389.15234,17187.45508,,,
65536,503.4020386,1.800810337,2.241705894,16587.25586,16757.16406,,,
327680,284.8673096,1.21596837,1.678584456,17400,17400,,,
131072,69.75404358,4.825777531,2.228811741,15067.48828,15078.1377,,,
65536,84.03211212,4.95500803,2.186366796,16525.44531,16444.70898,,,
196608,18875.91211,4.95500803,1.990082502,16525.44531,8924.442383,,,
196608,18479.89063,4.95500803,2.281756401,16525.44531,9082.46582,,,
131072,18804.13477,2.186366796,1.990082502,16444.70898,8924.442383,,,
131072,18409.39648,2.186366796,2.281756401,16444.70898,9082.46582,,,
131072,308.2598267,2.556329489,2.279641867,17353.80078,17399.99023,,,
262144,589.7984009,4.520539284,2.286071539,6423.172852,6099.309082,,,
458752,18757.01563,4.520539284,2.260161161,6423.172852,17181.55469,,,
196608,19059.11523,2.286071539,2.260161161,6099.309082,17181.55469,,,
65536,562.4134521,6.369851112,2.262434006,14975.8877,14489.7832,,,
65536,942.8588867,3.987181902,2.184719086,14441.08398,13714.08789,,,
458752,24689.10352,1.445667386,2.161023617,13736.79688,11901.95996,,,
131072,543.3479004,1.445667386,2.285172701,13736.79688,13347.61035,,,
327680,24289.09961,2.285172701,2.161023617,13347.61035,11901.95996,,,
65536,389.5233765,3.595706463,2.203606844,8550.950195,8880.789063,,,
393216,226.4714966,3.299872875,2.229404449,15740.94629,15859.62012,,,
196608,341.9506531,3.02401638,2.224262476,6546.527344,6804.256836,,,
196608,178.743576,4.017557144,2.161109924,13644.88086,13496.20996,,,
65536,221.4513397,3.818388462,2.274557829,7107.681152,7300.098633,,,
327680,286.3218689,3.388787985,2.287865639,16163.93359,16274.76172,,,
327680,160.8986816,3.727882624,2.20460248,15233.8584,15307.31152,,,
262144,246.331131,3.670776367,2.264149666,16562.0918,16474.39844,,,
65536,663.1821289,2.27263093,2.15333271,16073.14551,16615.04102,,,
131072,122.2753448,1.35918498,2.300115585,8949.932617,9064.282227,,,
196608,154.6729126,2.956294775,2.227684736,10094.06055,10148.55078,,,
196608,591.3334961,4.837028027,2.140933752,10855.43652,10977.66211,,,
65536,272.4151917,2.081415176,2.170429707,10160.8916,9915.869141,,,
131072,346.249939,3.646430731,2.167835712,5467.04834,5190.081055,,,
655360,925.9182129,2.437784433,2.189228773,15799.10352,15054.98145,,,
65536,492.2851257,2.828602552,2.19291544,8442.944336,7968.69043,,,
196608,339.0978088,4.968490601,2.216088295,15688.01172,15685.28027,,,
131072,319.3221741,3.48961544,2.260828495,15019.63477,15261.95996,,,
65536,287.2818909,4.291188717,2.244800329,16563.49414,16387.56641,,,
589824,224.0096741,3.257445335,2.192932367,16514.66406,16438.51953,,,
65536,591.7543335,3.871558905,2.284603119,15182.33887,14850.52734,,,
720896,281.310791,1.146915674,2.332621813,17400,17400,,,
327680,354.7555237,4.196155071,2.280837059,15740.24316,15421.41602,,,
65536,451.0177002,1.940927029,2.26145792,4773.931152,4967.133789,,,
196608,135.0080872,5.392570019,2.258025169,10240.01367,10334.03809,,,
131072,471.4353027,1.588882565,2.126281023,16250.88281,16328.65137,,,
262144,427.640625,4.763717651,2.285430908,16927.05078,16970.93359,,,
524288,335.1007996,2.612693071,2.327626944,15244.44043,14916.59473,,,
131072,349.5741882,6.147212029,2.227877855,16246.53125,16081.48926,,,
524288,199.3993835,3.314921856,2.328371763,8155.492676,8342.860352,,,
196608,247.7738953,3.690596581,2.22384119,15169.01074,15056.98438,,,
196608,354.2254639,2.776580334,2.211820602,10947.29004,10619.76172,,,
131072,162.9234619,2.274365187,2.146892786,16839.89844,17001.76758,,,
327680,605.1167603,1.985872388,2.239029408,15536.41309,15116.57129,,,
327680,302.2763367,2.519515514,2.216417074,15250.32813,15047.07422,,,
131072,214.8368378,5.732984066,2.25228405,14758.06055,14661.57715,,,
65536,697.4606934,2.487591982,2.300814152,9112.050781,9042.025391,,,
393216,582.618042,1.524294257,2.299061298,13567.51953,13249.75293,,,
196608,450.7001038,4.258289814,2.263623953,17400,17400,,,
131072,737.2431641,3.940387249,2.199724674,14109.2998,14389.59863,,,
131072,565.5375977,3.479127169,2.259812117,17244.75195,17400,,,
65536,1016.281738,2.929864168,2.250295401,16757.26563,16828.87695,,,
65536,138.7497711,4.344176769,2.183541059,7970.214355,7868.471191,,,
65536,133.5349731,1.664039373,2.388110161,7779.471191,7836.348145,,,
65536,180.7120972,4.931887627,2.270816088,16819.72461,16759.53906,,,
65536,628.6130981,1.110757113,2.271255016,9828.054688,9396.888672,,,
131072,178.5852814,2.110816717,2.239032269,9693.923828,9736.587891,,,
393216,401.177124,3.4564116,2.343580484,12855.96387,12806.44043,,,
131072,317.8270874,3.096139908,2.269895554,16999.44531,17166.0625,,,
393216,255.4225159,3.991342545,2.160479069,13417.82617,13274.29492,,,
65536,501.506958,2.269423008,2.239913702,13858.88086,13547.08594,,,
65536,184.9783783,2.070770025,2.227886915,14791.96875,14913.17676,,,
65536,143.2827454,2.75779438,2.225855112,5870.116699,5823.98877,,,
327680,651.9505615,1.305900097,2.161817312,11982.60449,12317.06055,,,
196608,610.300354,3.245960236,2.22629261,3716.26001,3751.601563,,,
262144,411.1685181,3.784188032,2.253574371,14929.86328,14603.07324,,,
262144,197.0905151,3.500847816,2.180246592,11150.1709,11254.78223,,,
65536,523.3807983,2.230338335,2.234339476,14603.23633,14096.43555,,,
65536,441.9184265,4.827597618,2.206718683,8532.333008,8098.36377,,,
327680,528.2711792,4.805145264,2.209223747,15057.47852,14628.46777,,,
196608,83.25518799,1.511260748,2.273755074,13215.44434,13178.21387,,,
131072,171.879425,6.17218399,2.320560932,15123.72266,15290.91699,,,
